location	index	char_normalized_location	char_normalized	char_valid?_location	char_normalization_score_location	word_normalized_location	word_normalized	word_valid?_location	word_normalization_score_location	phrase_normalized_location	phrase_normalized	phrase_valid?_location	phrase_normalization_score_location	overall_normalization_score_location	normalized_location	normalized	curator_review
Stemler et al. 1990 Journal of Virology  64, 2802-2809	242863	stemler et al. 1990 journal of virology 64, 2802-2809	Y	pass	4	stemler et al. 1990 journal of virology 64, 2802-2809	N	pass	0	['1990', '64', '2802', '2809']	Y	fail	53	54	2809	N	
Strohmaier et al. J Gen Virol 1982;59:295.	242864	strohmaier et al. j gen virol 1982;59:295.	Y	pass	4	strohmaier et al. j gen virol 1982;59:295.	N	pass	0	['1982', '59', '295']	Y	fail	42	42	1982	N	
Strohmaier et al. J Gen Virol 1982;59:295.	242864	strohmaier et al. j gen virol 1982;59:295.	Y	pass	4	strohmaier et al. j gen virol 1982;59:295.	N	pass	0	['1982', '59', '295']	Y	fail	42	42	59	N	
Strohmaier et al. J Gen Virol 1982;59:295.	242864	strohmaier et al. j gen virol 1982;59:295.	Y	pass	4	strohmaier et al. j gen virol 1982;59:295.	N	pass	0	['1982', '59', '295']	Y	fail	42	42	295	N	
Structure 1, text	242866	structure 1, text	Y	pass	1	structure 1, text	N	pass	0	['1', 'text']	Y	fail	16	16	1	N	
Structure 1, text	242866	structure 1, text	Y	pass	1	structure 1, text	N	pass	0	['1', 'text']	Y	fail	16	16	text	N	
Structure I	242868	structure i	Y	pass	2	structure 1	Y	pass	1	['1']	Y	fail	10	11	1	N	
Supplement 1	242938	supplement 1	Y	pass	1	supplement 1	N	pass	0	['1']	Y	fail	11	11	1	N	
Supplemental 3	242946	supplemental 3	Y	pass	1	supplemental 3	N	pass	0	['3']	Y	fail	13	13	3	N	
Supplemental Material 1	243064	supplemental material 1	Y	pass	2	supplemental material 1	N	pass	0	['1']	Y	fail	22	22	1	N	
Supplemental Scheme 5	243076	supplemental scheme 5	Y	pass	2	supplemental scheme 5	N	pass	0	['5']	Y	fail	20	20	5	N	
Supplementary 1	243184	supplementary 1	Y	pass	1	supplemental 1	Y	pass	2	['1']	Y	fail	13	14	1	N	
Supplementary 2	243185	supplementary 2	Y	pass	1	supplemental 2	Y	pass	2	['2']	Y	fail	13	14	2	N	
Supplementary List 3	243622	supplementary list 3	Y	pass	2	supplemental list 3	Y	pass	2	['3']	Y	fail	18	19	3	N	
Supplementary List 3, Figure 8	243623	supplementary list 3, figure 8	Y	pass	3	supplemental list 3, figure 8	Y	pass	2	['3', 'figure 8']	Y	fail	28	29	3	N	
Supplementary List 3, Figure 8	243623	supplementary list 3, figure 8	Y	pass	3	supplemental list 3, figure 8	Y	pass	2	['3', 'figure 8']	Y	fail	28	29	figure 8	Y	
Supplementary List 3, Figure 9	243624	supplementary list 3, figure 9	Y	pass	3	supplemental list 3, figure 9	Y	pass	2	['3', 'figure 9']	Y	fail	28	29	3	N	
Supplementary List 3, Figure 9	243624	supplementary list 3, figure 9	Y	pass	3	supplemental list 3, figure 9	Y	pass	2	['3', 'figure 9']	Y	fail	28	29	figure 9	Y	
Supplementary List 3, Supplementary Figure 2	243625	supplementary list 3, supplementary figure 2	Y	pass	4	supplemental list 3, supplemental figure 2	Y	pass	4	['3', 'supplemental figure 2']	Y	fail	41	43	3	N	
Supplementary List 3, Supplementary Figure 2	243625	supplementary list 3, supplementary figure 2	Y	pass	4	supplemental list 3, supplemental figure 2	Y	pass	4	['3', 'supplemental figure 2']	Y	fail	41	43	supplemental figure 2	Y	
Supplementary Material 6	243626	supplementary material 6	Y	pass	2	supplemental material 6	Y	pass	2	['6']	Y	fail	22	23	6	N	
Supplementary Material 8	243627	supplementary material 8	Y	pass	2	supplemental material 8	Y	pass	2	['8']	Y	fail	22	23	8	N	
Swain and Galloway J Virol 1986;57:802.	244203	swain and galloway j virol 1986;57:802.	Y	pass	4	swain and galloway j virol 1986;57:802.	N	pass	0	['swain', '1986', '57', '802']	Y	fail	39	39	swain	N	
Swain and Galloway J Virol 1986;57:802.	244203	swain and galloway j virol 1986;57:802.	Y	pass	4	swain and galloway j virol 1986;57:802.	N	pass	0	['swain', '1986', '57', '802']	Y	fail	39	39	1986	N	
Swain and Galloway J Virol 1986;57:802.	244203	swain and galloway j virol 1986;57:802.	Y	pass	4	swain and galloway j virol 1986;57:802.	N	pass	0	['swain', '1986', '57', '802']	Y	fail	39	39	57	N	
Swain and Galloway J Virol 1986;57:802.	244203	swain and galloway j virol 1986;57:802.	Y	pass	4	swain and galloway j virol 1986;57:802.	N	pass	0	['swain', '1986', '57', '802']	Y	fail	39	39	802	N	
Swiss prot, ref 21 (PMID: 6088507)	244204	swiss prot, ref 21 (pmid: 6088507)	Y	pass	5	swiss prot, ref 21 (pmid: 6088507)	N	pass	0	['swiss prot', '21', '6088507']	Y	fail	34	34	swiss prot	N	
Swiss prot, ref 21 (PMID: 6088507)	244204	swiss prot, ref 21 (pmid: 6088507)	Y	pass	5	swiss prot, ref 21 (pmid: 6088507)	N	pass	0	['swiss prot', '21', '6088507']	Y	fail	34	34	21	N	
Swiss prot, ref 21 (PMID: 6088507)	244204	swiss prot, ref 21 (pmid: 6088507)	Y	pass	5	swiss prot, ref 21 (pmid: 6088507)	N	pass	0	['swiss prot', '21', '6088507']	Y	fail	34	34	6088507	N	
Tabi et al. J Immunol 2001;166:5695-5703.	244219	tabi et al. j immunol 2001;166:5695-5703.	Y	pass	3	tabi et al. j immunol 2001;166:5695-5703.	N	pass	0	['2001', '166', '5695', '5703']	Y	fail	41	41	2001	N	
Tabi et al. J Immunol 2001;166:5695-5703.	244219	tabi et al. j immunol 2001;166:5695-5703.	Y	pass	3	tabi et al. j immunol 2001;166:5695-5703.	N	pass	0	['2001', '166', '5695', '5703']	Y	fail	41	41	166	N	
Tabi et al. J Immunol 2001;166:5695-5703.	244219	tabi et al. j immunol 2001;166:5695-5703.	Y	pass	3	tabi et al. j immunol 2001;166:5695-5703.	N	pass	0	['2001', '166', '5695', '5703']	Y	fail	41	41	5695	N	
Tabi et al. J Immunol 2001;166:5695-5703.	244219	tabi et al. j immunol 2001;166:5695-5703.	Y	pass	3	tabi et al. j immunol 2001;166:5695-5703.	N	pass	0	['2001', '166', '5695', '5703']	Y	fail	41	41	5703	N	
Tablesâ€…S5,â€‰S6, Figuresâ€…S8,â€‰S9 and PDB 4UQ3	249698	tablesâ€…s5,â€‰s6, figuresâ€…s8,â€‰s9 and pdb 4uq3	Y	fail	11	tablesâ€…s5,â€‰s6, figuresâ€…s8,â€‰s9 and pdb 4uq3	N	pass	0	['table s5', 'table s6', 'figure s8', 'figure s9', 'pdb 4uq3']	Y	pass	50	50	table s5	Y	
Tablesâ€…S5,â€‰S6, Figuresâ€…S8,â€‰S9 and PDB 4UQ3	249698	tablesâ€…s5,â€‰s6, figuresâ€…s8,â€‰s9 and pdb 4uq3	Y	fail	11	tablesâ€…s5,â€‰s6, figuresâ€…s8,â€‰s9 and pdb 4uq3	N	pass	0	['table s5', 'table s6', 'figure s8', 'figure s9', 'pdb 4uq3']	Y	pass	50	50	table s6	Y	
Tablesâ€…S5,â€‰S6, Figuresâ€…S8,â€‰S9 and PDB 4UQ3	249698	tablesâ€…s5,â€‰s6, figuresâ€…s8,â€‰s9 and pdb 4uq3	Y	fail	11	tablesâ€…s5,â€‰s6, figuresâ€…s8,â€‰s9 and pdb 4uq3	N	pass	0	['table s5', 'table s6', 'figure s8', 'figure s9', 'pdb 4uq3']	Y	pass	50	50	figure s8	Y	
Tablesâ€…S5,â€‰S6, Figuresâ€…S8,â€‰S9 and PDB 4UQ3	249698	tablesâ€…s5,â€‰s6, figuresâ€…s8,â€‰s9 and pdb 4uq3	Y	fail	11	tablesâ€…s5,â€‰s6, figuresâ€…s8,â€‰s9 and pdb 4uq3	N	pass	0	['table s5', 'table s6', 'figure s8', 'figure s9', 'pdb 4uq3']	Y	pass	50	50	figure s9	Y	
Tablesâ€…S5,â€‰S6, Figuresâ€…S8,â€‰S9 and PDB 4UQ3	249698	tablesâ€…s5,â€‰s6, figuresâ€…s8,â€‰s9 and pdb 4uq3	Y	fail	11	tablesâ€…s5,â€‰s6, figuresâ€…s8,â€‰s9 and pdb 4uq3	N	pass	0	['table s5', 'table s6', 'figure s8', 'figure s9', 'pdb 4uq3']	Y	pass	50	50	pdb 4uq3	Y	
Tablse I, II, Figures 1, 2, 3, 4  and PDB 1MWA	249701	tablse i, ii, figures 1, 2, 3, 4 and pdb 1mwa	Y	pass	12	tablse 1, 2, figure 1, 2, 3, 4 and pdb 1mwa	Y	pass	4	['1', '2', 'figure 1', 'figure 2', 'figure 3', 'figure 4', 'pdb 1mwa']	Y	fail	41	44	1	N	
Tablse I, II, Figures 1, 2, 3, 4  and PDB 1MWA	249701	tablse i, ii, figures 1, 2, 3, 4 and pdb 1mwa	Y	pass	12	tablse 1, 2, figure 1, 2, 3, 4 and pdb 1mwa	Y	pass	4	['1', '2', 'figure 1', 'figure 2', 'figure 3', 'figure 4', 'pdb 1mwa']	Y	fail	41	44	2	N	
Tablse I, II, Figures 1, 2, 3, 4  and PDB 1MWA	249701	tablse i, ii, figures 1, 2, 3, 4 and pdb 1mwa	Y	pass	12	tablse 1, 2, figure 1, 2, 3, 4 and pdb 1mwa	Y	pass	4	['1', '2', 'figure 1', 'figure 2', 'figure 3', 'figure 4', 'pdb 1mwa']	Y	fail	41	44	figure 1	Y	
Tablse I, II, Figures 1, 2, 3, 4  and PDB 1MWA	249701	tablse i, ii, figures 1, 2, 3, 4 and pdb 1mwa	Y	pass	12	tablse 1, 2, figure 1, 2, 3, 4 and pdb 1mwa	Y	pass	4	['1', '2', 'figure 1', 'figure 2', 'figure 3', 'figure 4', 'pdb 1mwa']	Y	fail	41	44	figure 2	Y	
Tablse I, II, Figures 1, 2, 3, 4  and PDB 1MWA	249701	tablse i, ii, figures 1, 2, 3, 4 and pdb 1mwa	Y	pass	12	tablse 1, 2, figure 1, 2, 3, 4 and pdb 1mwa	Y	pass	4	['1', '2', 'figure 1', 'figure 2', 'figure 3', 'figure 4', 'pdb 1mwa']	Y	fail	41	44	figure 3	Y	
Tablse I, II, Figures 1, 2, 3, 4  and PDB 1MWA	249701	tablse i, ii, figures 1, 2, 3, 4 and pdb 1mwa	Y	pass	12	tablse 1, 2, figure 1, 2, 3, 4 and pdb 1mwa	Y	pass	4	['1', '2', 'figure 1', 'figure 2', 'figure 3', 'figure 4', 'pdb 1mwa']	Y	fail	41	44	figure 4	Y	
Tablse I, II, Figures 1, 2, 3, 4  and PDB 1MWA	249701	tablse i, ii, figures 1, 2, 3, 4 and pdb 1mwa	Y	pass	12	tablse 1, 2, figure 1, 2, 3, 4 and pdb 1mwa	Y	pass	4	['1', '2', 'figure 1', 'figure 2', 'figure 3', 'figure 4', 'pdb 1mwa']	Y	fail	41	44	pdb 1mwa	Y	
Takeuchi et al. Nucleic Acid Res 1990;18:4626.	249702	takeuchi et al. nucleic acid res 1990;18:4626.	Y	pass	4	takeuchi et al. nucleic acid res 1990;18:4626.	N	pass	0	['1990', '18', '4626']	Y	fail	46	46	1990	N	
Takeuchi et al. Nucleic Acid Res 1990;18:4626.	249702	takeuchi et al. nucleic acid res 1990;18:4626.	Y	pass	4	takeuchi et al. nucleic acid res 1990;18:4626.	N	pass	0	['1990', '18', '4626']	Y	fail	46	46	18	N	
Takeuchi et al. Nucleic Acid Res 1990;18:4626.	249702	takeuchi et al. nucleic acid res 1990;18:4626.	Y	pass	4	takeuchi et al. nucleic acid res 1990;18:4626.	N	pass	0	['1990', '18', '4626']	Y	fail	46	46	4626	N	
Tanle I	249703	tanle i	Y	pass	2	tanle 1	Y	pass	1	['1']	Y	fail	6	7	1	N	
Tbls 1-2, text p. 17, Figs 2-3	249704	tbls 1-2, text p. 17, figs 2-3	Y	pass	2	tbls 1-2, text page. 17, figure 2-3	Y	pass	6	['1', '2', 'page 17', 'figure 2', 'figure 3']	Y	fail	33	28	1	N	
Tbls 1-2, text p. 17, Figs 2-3	249704	tbls 1-2, text p. 17, figs 2-3	Y	pass	2	tbls 1-2, text page. 17, figure 2-3	Y	pass	6	['1', '2', 'page 17', 'figure 2', 'figure 3']	Y	fail	33	28	2	N	
Tbls 1-2, text p. 17, Figs 2-3	249704	tbls 1-2, text p. 17, figs 2-3	Y	pass	2	tbls 1-2, text page. 17, figure 2-3	Y	pass	6	['1', '2', 'page 17', 'figure 2', 'figure 3']	Y	fail	33	28	page 17	Y	
Tbls 1-2, text p. 17, Figs 2-3	249704	tbls 1-2, text p. 17, figs 2-3	Y	pass	2	tbls 1-2, text page. 17, figure 2-3	Y	pass	6	['1', '2', 'page 17', 'figure 2', 'figure 3']	Y	fail	33	28	figure 2	Y	
Tbls 1-2, text p. 17, Figs 2-3	249704	tbls 1-2, text p. 17, figs 2-3	Y	pass	2	tbls 1-2, text page. 17, figure 2-3	Y	pass	6	['1', '2', 'page 17', 'figure 2', 'figure 3']	Y	fail	33	28	figure 3	Y	
Tbls 1-3, text p. 17, Figs 1-3	249705	tbls 1-3, text p. 17, figs 1-3	Y	pass	2	tbls 1-3, text page. 17, figure 1-3	Y	pass	6	['1', '3', 'page 17', 'figure 1', 'figure 3']	Y	fail	33	28	1	N	
Tbls 1-3, text p. 17, Figs 1-3	249705	tbls 1-3, text p. 17, figs 1-3	Y	pass	2	tbls 1-3, text page. 17, figure 1-3	Y	pass	6	['1', '3', 'page 17', 'figure 1', 'figure 3']	Y	fail	33	28	3	N	
Tbls 1-3, text p. 17, Figs 1-3	249705	tbls 1-3, text p. 17, figs 1-3	Y	pass	2	tbls 1-3, text page. 17, figure 1-3	Y	pass	6	['1', '3', 'page 17', 'figure 1', 'figure 3']	Y	fail	33	28	page 17	Y	
Tbls 1-3, text p. 17, Figs 1-3	249705	tbls 1-3, text p. 17, figs 1-3	Y	pass	2	tbls 1-3, text page. 17, figure 1-3	Y	pass	6	['1', '3', 'page 17', 'figure 1', 'figure 3']	Y	fail	33	28	figure 1	Y	
Tbls 1-3, text p. 17, Figs 1-3	249705	tbls 1-3, text p. 17, figs 1-3	Y	pass	2	tbls 1-3, text page. 17, figure 1-3	Y	pass	6	['1', '3', 'page 17', 'figure 1', 'figure 3']	Y	fail	33	28	figure 3	Y	
Tebbey et al. 1998;188:1967-1972 [PMID: 9815273]	249706	tebbey et al. 1998;188:1967-1972 [pmid: 9815273]	Y	pass	5	tebbey et al. 1998;188:1967-1972 [pmid: 9815273]	N	pass	0	['1998', '188', '1967', '1972', '9815273']	Y	fail	48	48	1998	N	
Tebbey et al. 1998;188:1967-1972 [PMID: 9815273]	249706	tebbey et al. 1998;188:1967-1972 [pmid: 9815273]	Y	pass	5	tebbey et al. 1998;188:1967-1972 [pmid: 9815273]	N	pass	0	['1998', '188', '1967', '1972', '9815273']	Y	fail	48	48	188	N	
Tebbey et al. 1998;188:1967-1972 [PMID: 9815273]	249706	tebbey et al. 1998;188:1967-1972 [pmid: 9815273]	Y	pass	5	tebbey et al. 1998;188:1967-1972 [pmid: 9815273]	N	pass	0	['1998', '188', '1967', '1972', '9815273']	Y	fail	48	48	1967	N	
Tebbey et al. 1998;188:1967-1972 [PMID: 9815273]	249706	tebbey et al. 1998;188:1967-1972 [pmid: 9815273]	Y	pass	5	tebbey et al. 1998;188:1967-1972 [pmid: 9815273]	N	pass	0	['1998', '188', '1967', '1972', '9815273']	Y	fail	48	48	1972	N	
Tebbey et al. 1998;188:1967-1972 [PMID: 9815273]	249706	tebbey et al. 1998;188:1967-1972 [pmid: 9815273]	Y	pass	5	tebbey et al. 1998;188:1967-1972 [pmid: 9815273]	N	pass	0	['1998', '188', '1967', '1972', '9815273']	Y	fail	48	48	9815273	N	
Terajima et al. J Exp Med 2003;197:927 [PMID: 12668642].	249707	terajima et al. j exp med 2003;197:927 [pmid: 12668642].	Y	pass	8	terajima et al. j exp med 2003;197:927 [pmid: 12668642].	N	pass	0	['2003', '197', '927', '12668642']	Y	fail	56	56	2003	N	
Terajima et al. J Exp Med 2003;197:927 [PMID: 12668642].	249707	terajima et al. j exp med 2003;197:927 [pmid: 12668642].	Y	pass	8	terajima et al. j exp med 2003;197:927 [pmid: 12668642].	N	pass	0	['2003', '197', '927', '12668642']	Y	fail	56	56	197	N	
Terajima et al. J Exp Med 2003;197:927 [PMID: 12668642].	249707	terajima et al. j exp med 2003;197:927 [pmid: 12668642].	Y	pass	8	terajima et al. j exp med 2003;197:927 [pmid: 12668642].	N	pass	0	['2003', '197', '927', '12668642']	Y	fail	56	56	927	N	
Terajima et al. J Exp Med 2003;197:927 [PMID: 12668642].	249707	terajima et al. j exp med 2003;197:927 [pmid: 12668642].	Y	pass	8	terajima et al. j exp med 2003;197:927 [pmid: 12668642].	N	pass	0	['2003', '197', '927', '12668642']	Y	fail	56	56	12668642	N	
test 10/1/2023	249709	test 10/1/2023	N	pass	0	test 10/1/2023	N	pass	0	['10', '1', '2023']	Y	fail	13	13	10	N	
test 10/1/2023	249709	test 10/1/2023	N	pass	0	test 10/1/2023	N	pass	0	['10', '1', '2023']	Y	fail	13	13	1	N	
test 10/1/2023	249709	test 10/1/2023	N	pass	0	test 10/1/2023	N	pass	0	['10', '1', '2023']	Y	fail	13	13	2023	N	
Text (p.3154)	249734	text (p.3154)	Y	pass	1	text (p.3154)	N	pass	0	['3154']	Y	fail	13	13	3154	N	
Text pp 334-336; Table 1	251620	text pp 334-336; table 1	Y	pass	2	text pp 334-336; table 1	N	pass	0	['334', '336', 'table 1']	Y	fail	24	24	334	N	
Text pp 334-336; Table 1	251620	text pp 334-336; table 1	Y	pass	2	text pp 334-336; table 1	N	pass	0	['334', '336', 'table 1']	Y	fail	24	24	336	N	
Text pp 334-336; Table 1	251620	text pp 334-336; table 1	Y	pass	2	text pp 334-336; table 1	N	pass	0	['334', '336', 'table 1']	Y	fail	24	24	table 1	Y	
Text pp 614-615, Figure 2	251621	text pp 614-615, figure 2	Y	pass	2	text pp 614-615, figure 2	N	pass	0	['614', '615', 'figure 2']	Y	fail	25	25	614	N	
Text pp 614-615, Figure 2	251621	text pp 614-615, figure 2	Y	pass	2	text pp 614-615, figure 2	N	pass	0	['614', '615', 'figure 2']	Y	fail	25	25	615	N	
Text pp 614-615, Figure 2	251621	text pp 614-615, figure 2	Y	pass	2	text pp 614-615, figure 2	N	pass	0	['614', '615', 'figure 2']	Y	fail	25	25	figure 2	Y	
Text pp. 103-104	251622	text pp. 103-104	Y	pass	1	text pp. 103-104	N	pass	0	['103', '104']	Y	fail	16	16	103	N	
Text pp. 103-104	251622	text pp. 103-104	Y	pass	1	text pp. 103-104	N	pass	0	['103', '104']	Y	fail	16	16	104	N	
Text pp. 135-136	251623	text pp. 135-136	Y	pass	1	text pp. 135-136	N	pass	0	['135', '136']	Y	fail	16	16	135	N	
Text pp. 135-136	251623	text pp. 135-136	Y	pass	1	text pp. 135-136	N	pass	0	['135', '136']	Y	fail	16	16	136	N	
Text pp. 2044, 2046, and Figure 5A	251624	text pp. 2044, 2046, and figure 5a	Y	pass	3	text pp. 2044, 2046, and figure 5a	N	pass	0	['2044', '2046', 'figure 5a']	Y	fail	34	34	2044	N	
Text pp. 2044, 2046, and Figure 5A	251624	text pp. 2044, 2046, and figure 5a	Y	pass	3	text pp. 2044, 2046, and figure 5a	N	pass	0	['2044', '2046', 'figure 5a']	Y	fail	34	34	2046	N	
Text pp. 2044, 2046, and Figure 5A	251624	text pp. 2044, 2046, and figure 5a	Y	pass	3	text pp. 2044, 2046, and figure 5a	N	pass	0	['2044', '2046', 'figure 5a']	Y	fail	34	34	figure 5a	Y	
Text pp. 2775 and 2776	251625	text pp. 2775 and 2776	Y	pass	1	text pp. 2775 and 2776	N	pass	0	['2775', '2776']	Y	fail	22	22	2775	N	
Text pp. 2775 and 2776	251625	text pp. 2775 and 2776	Y	pass	1	text pp. 2775 and 2776	N	pass	0	['2775', '2776']	Y	fail	22	22	2776	N	
Text pp. 2775-2776	251626	text pp. 2775-2776	Y	pass	1	text pp. 2775-2776	N	pass	0	['2775', '2776']	Y	fail	18	18	2775	N	
Text pp. 2775-2776	251626	text pp. 2775-2776	Y	pass	1	text pp. 2775-2776	N	pass	0	['2775', '2776']	Y	fail	18	18	2776	N	
Text pp. 319 and 323	251627	text pp. 319 and 323	Y	pass	1	text pp. 319 and 323	N	pass	0	['319', '323']	Y	fail	20	20	319	N	
Text pp. 319 and 323	251627	text pp. 319 and 323	Y	pass	1	text pp. 319 and 323	N	pass	0	['319', '323']	Y	fail	20	20	323	N	
Text pp. 423-424	251628	text pp. 423-424	Y	pass	1	text pp. 423-424	N	pass	0	['423', '424']	Y	fail	16	16	423	N	
Text pp. 423-424	251628	text pp. 423-424	Y	pass	1	text pp. 423-424	N	pass	0	['423', '424']	Y	fail	16	16	424	N	
Text pp. 541 and 546	251629	text pp. 541 and 546	Y	pass	1	text pp. 541 and 546	N	pass	0	['541', '546']	Y	fail	20	20	541	N	
Text pp. 541 and 546	251629	text pp. 541 and 546	Y	pass	1	text pp. 541 and 546	N	pass	0	['541', '546']	Y	fail	20	20	546	N	
Text pp. 614-615, Figure 2	251630	text pp. 614-615, figure 2	Y	pass	2	text pp. 614-615, figure 2	N	pass	0	['614', '615', 'figure 2']	Y	fail	26	26	614	N	
Text pp. 614-615, Figure 2	251630	text pp. 614-615, figure 2	Y	pass	2	text pp. 614-615, figure 2	N	pass	0	['614', '615', 'figure 2']	Y	fail	26	26	615	N	
Text pp. 614-615, Figure 2	251630	text pp. 614-615, figure 2	Y	pass	2	text pp. 614-615, figure 2	N	pass	0	['614', '615', 'figure 2']	Y	fail	26	26	figure 2	Y	
Text, section 3.2.	251765	text, section 3.2.	Y	pass	1	text, section 3.2.	N	pass	0	['text', '3', '2']	Y	fail	16	16	text	N	
Text, section 3.2.	251765	text, section 3.2.	Y	pass	1	text, section 3.2.	N	pass	0	['text', '3', '2']	Y	fail	16	16	3	N	
Text, section 3.2.	251765	text, section 3.2.	Y	pass	1	text, section 3.2.	N	pass	0	['text', '3', '2']	Y	fail	16	16	2	N	
Text/p. 388	251779	text/p. 388	Y	pass	1	text/p. 388	N	pass	0	['388']	Y	fail	11	11	388	N	
Theisen et al (2000)	251784	theisen et al (2000)	Y	pass	1	theisen et al (2000)	N	pass	0	['2000']	Y	fail	20	20	2000	N	
Theisen et al., Vaccine 2001	251785	theisen et al., vaccine 2001	Y	pass	2	theisen et al., vaccine 2001	N	pass	0	['theisen et al.', '2001']	Y	fail	28	28	theisen et al.	N	
Theisen et al., Vaccine 2001	251785	theisen et al., vaccine 2001	Y	pass	2	theisen et al., vaccine 2001	N	pass	0	['theisen et al.', '2001']	Y	fail	28	28	2001	N	
Tiollais et al 1981	251787	tiollais et al 1981	Y	pass	1	tiollais et al 1981	N	pass	0	['1981']	Y	fail	19	19	1981	N	
Tscharke et al. J Exp Med 2005;201:95 [PMID: 15623576]	251791	tscharke et al. j exp med 2005;201:95 [pmid: 15623576]	Y	pass	8	tscharke et al. j exp med 2005;201:95 [pmid: 15623576]	N	pass	0	['2005', '201', '95', '15623576']	Y	fail	54	54	2005	N	
Tscharke et al. J Exp Med 2005;201:95 [PMID: 15623576]	251791	tscharke et al. j exp med 2005;201:95 [pmid: 15623576]	Y	pass	8	tscharke et al. j exp med 2005;201:95 [pmid: 15623576]	N	pass	0	['2005', '201', '95', '15623576']	Y	fail	54	54	201	N	
Tscharke et al. J Exp Med 2005;201:95 [PMID: 15623576]	251791	tscharke et al. j exp med 2005;201:95 [pmid: 15623576]	Y	pass	8	tscharke et al. j exp med 2005;201:95 [pmid: 15623576]	N	pass	0	['2005', '201', '95', '15623576']	Y	fail	54	54	95	N	
Tscharke et al. J Exp Med 2005;201:95 [PMID: 15623576]	251791	tscharke et al. j exp med 2005;201:95 [pmid: 15623576]	Y	pass	8	tscharke et al. j exp med 2005;201:95 [pmid: 15623576]	N	pass	0	['2005', '201', '95', '15623576']	Y	fail	54	54	15623576	N	
Valenzuela et al. J Immunol 1979;280:815-819.	251793	valenzuela et al. j immunol 1979;280:815-819.	Y	pass	3	valenzuela et al. j immunol 1979;280:815-819.	N	pass	0	['1979', '280', '815', '819']	Y	fail	45	45	1979	N	
Valenzuela et al. J Immunol 1979;280:815-819.	251793	valenzuela et al. j immunol 1979;280:815-819.	Y	pass	3	valenzuela et al. j immunol 1979;280:815-819.	N	pass	0	['1979', '280', '815', '819']	Y	fail	45	45	280	N	
Valenzuela et al. J Immunol 1979;280:815-819.	251793	valenzuela et al. j immunol 1979;280:815-819.	Y	pass	3	valenzuela et al. j immunol 1979;280:815-819.	N	pass	0	['1979', '280', '815', '819']	Y	fail	45	45	815	N	
Valenzuela et al. J Immunol 1979;280:815-819.	251793	valenzuela et al. j immunol 1979;280:815-819.	Y	pass	3	valenzuela et al. j immunol 1979;280:815-819.	N	pass	0	['1979', '280', '815', '819']	Y	fail	45	45	819	N	
Van Epps et al. (2002). J. Exp. Med. 196:579-588 [PMID: 12208874]	251794	van epps et al. (2002). j. exp. med. 196:579-588 [pmid: 12208874]	Y	pass	9	van epps et al. (2002). j. exp. med. 196:579-588 [pmid: 12208874]	N	pass	0	['2002', '196', '579', '588', '12208874']	Y	fail	65	65	2002	N	
Van Epps et al. (2002). J. Exp. Med. 196:579-588 [PMID: 12208874]	251794	van epps et al. (2002). j. exp. med. 196:579-588 [pmid: 12208874]	Y	pass	9	van epps et al. (2002). j. exp. med. 196:579-588 [pmid: 12208874]	N	pass	0	['2002', '196', '579', '588', '12208874']	Y	fail	65	65	196	N	
Van Epps et al. (2002). J. Exp. Med. 196:579-588 [PMID: 12208874]	251794	van epps et al. (2002). j. exp. med. 196:579-588 [pmid: 12208874]	Y	pass	9	van epps et al. (2002). j. exp. med. 196:579-588 [pmid: 12208874]	N	pass	0	['2002', '196', '579', '588', '12208874']	Y	fail	65	65	579	N	
Van Epps et al. (2002). J. Exp. Med. 196:579-588 [PMID: 12208874]	251794	van epps et al. (2002). j. exp. med. 196:579-588 [pmid: 12208874]	Y	pass	9	van epps et al. (2002). j. exp. med. 196:579-588 [pmid: 12208874]	N	pass	0	['2002', '196', '579', '588', '12208874']	Y	fail	65	65	588	N	
Van Epps et al. (2002). J. Exp. Med. 196:579-588 [PMID: 12208874]	251794	van epps et al. (2002). j. exp. med. 196:579-588 [pmid: 12208874]	Y	pass	9	van epps et al. (2002). j. exp. med. 196:579-588 [pmid: 12208874]	N	pass	0	['2002', '196', '579', '588', '12208874']	Y	fail	65	65	12208874	N	
Vidgren et al. (1987). J Gen Virol 68:2347-57 [PMID: 3655744]	251796	vidgren et al. (1987). j gen virol 68:2347-57 [pmid: 3655744]	Y	pass	8	vidgren et al. (1987). j gen virol 68:2347-57 [pmid: 3655744]	N	pass	0	['1987', '68', '2347', '57', '3655744']	Y	fail	61	61	1987	N	
Vidgren et al. (1987). J Gen Virol 68:2347-57 [PMID: 3655744]	251796	vidgren et al. (1987). j gen virol 68:2347-57 [pmid: 3655744]	Y	pass	8	vidgren et al. (1987). j gen virol 68:2347-57 [pmid: 3655744]	N	pass	0	['1987', '68', '2347', '57', '3655744']	Y	fail	61	61	68	N	
Vidgren et al. (1987). J Gen Virol 68:2347-57 [PMID: 3655744]	251796	vidgren et al. (1987). j gen virol 68:2347-57 [pmid: 3655744]	Y	pass	8	vidgren et al. (1987). j gen virol 68:2347-57 [pmid: 3655744]	N	pass	0	['1987', '68', '2347', '57', '3655744']	Y	fail	61	61	2347	N	
