index	invalid_word	pdb_plausible?	context	occurrences	replace_with	remove	invalidate	allow
6326	1ic5	Y	'table i, iii, iv, figures 5, 6, 7 and pdb 1ic5', 'table 1, 111, 1v, f1gures 5, 6, 7 and pdb 11c5', 'table i, 3, iv, figure 5, 6, 7 and pdb 1ic5'	1				
6327	1ic7	Y	'table i, iii, iv, figures 5, 6, 7 and pdb 1ic7', 'table 1, 111, 1v, f1gures 5, 6, 7 and pdb 11c7', 'table i, 3, iv, figure 5, 6, 7 and pdb 1ic7'	1				
6328	figuere	N	'table ii and figuere 2', 'table 2 and figuere 2'	1				
6329	1fsk	Y	'table ii and pdb 1fsk', 'tables i, ii, figures 3, 4,5, 6 and pdb 1fsk', 'tables 1, 11, f1gures 3, 4,5, 6 and pdb 1fsk', 'table i, ii, figure 3, 4,5, 6 and pdb 1fsk'	2				
6330	1ua6	Y	'table ii and pdb 1ua6', 'tables i, ii, figures 1,2, 3, 4, 6, 7 and pdb 1ua6', 'table 1, 11, f1gures 1,2, 3, 4, 6, 7 and pdb 1ua6', 'table 2 and pdb 1ua6', 'table 1, 11, f1gure 1,2, 3, 4, 6, 7 and pdb 1ua6'	2				
6331	1uac	Y	'table ii and pdb 1uac', 'tables i, ii, figures 1,2, 3, 4, 6, 7 and pdb 1uac', 'table 1, 11, f1gures 1,2, 3, 4, 6, 7 and pdb 1uac', 'table 2 and pdb 1uac', 'tables i, ii, figure 1,2, 3, 4, 6, 7 and pdb 1uac'	2				
6332	3wih	Y	'table ii and pdb 3wih', 'tables i, ii, s1, figures 1, 2 and pdb 3wih', 'table 2 and pdb 3wih', 'table 1, 11, s1, f1gures 1, 2 and pdb 3w1h', 'table i, ii, s1, figure 1, 2 and pdb 3wih'	2				
6333	accessions	N	'table ii, accessions provided', 'text, accessions provided', 'table 2, accessions provided'	2				
6334	2p5e	Y	'table ii, figure 1 and pdb 2p5e', 'table ii, figures 1, 3, 4 and pdb 2p5e', 'table ii, figure 1, 3, 4 and pdb 2p5e'	2				
6335	2p5w	Y	'table ii, figure 1 and pdb 2p5w', 'table ii, figures 1, 3, 4 and pdb 2p5w', 'table 2, figure 1 and pdb 2p5w', 'table 2, figures 1, 3, 4 and pdb 2p5w', 'table 2, figure 1, 3, 4 and pdb 2p5w'	2				
6336	2pye	Y	'table ii, figure 1 and pdb 2pye', 'table ii, figures 1, 2, 3, 4 and pdb 2pye', 'table ii, figure 1, 2, 3, 4 and pdb 2pye'	2				
6337	1qr1	Y	'table ii, figure 2 and pdb 1qr1', 'table 2, figure 2 and pdb 1qr1'	1				
6338	5gsb	Y	'table ii, figure 2 and pdb 5gsb', 'table 2, figure 2 and pdb 5gsb'	1				
6339	5gsv	Y	'table ii, figure 2 and pdb 5gsv', 'table 2, figure 2 and pdb 5gsv'	1				
6340	1i7r	Y	'table ii, figure 3 and pdb 1i7r'	1				
6341	1i7t	Y	'table ii, figure 3 and pdb 1i7t'	1				
6342	1i7u	Y	'table ii, figure 3 and pdb 1i7u', 'table 2, figure 3 and pdb 1i7u'	1				
6343	3qdm	Y	'table ii, figure 3, supplemental figure 1 and pdb 3qdm', 'table ii, iii, figures 1, 2, 3, 4, 5, supplemental figures 1, 2 and pdb 3qdm', 'table 2, figure 3, supplemental figure 1 and pdb 3qdm', 'table 2, 2i, figures 1, 2, 3, 4, 5, supplemental figures 1, 2 and pdb 3qdm'	2				
6344	3qeq	Y	'table ii, figure 3, supplemental figure 1 and pdb 3qeq', 'table ii, iii, figures 1, 2, 3, 4, 5, supplemental figures 1, 2 and pdb 3qeq', 'table ii, 3, figures 1, 2, 3, 4, 5, supplemental figures 1, 2 and pdb 3qeq'	2				
6345	3x11	Y	'table ii, figure 4 and pdb 3x11', 'table 2, figure 4 and pdb 3x11'	1				
6346	3x12	Y	'table ii, figure 4 and pdb 3x12', 'table 2, figure 4 and pdb 3x12'	1				
6347	3x13	Y	'table ii, figure 4 and pdb 3x13', 'table 2, figure 4 and pdb 3x13'	1				
6348	3x14	Y	'table ii, figure 4 and pdb 3x14'	1				
6349	5e2w	Y	'table ii, figure 4, supporting information figure 1 and pdb 5e2w'	1				
6350	5gsr	Y	'table ii, figure 5 and pdb 5gsr', 'table 2, figure 5 and pdb 5gsr'	1				
6351	3rwh	Y	'table ii, figure 6 and pdb 3rwh (v1.0)', 'table 2, figure 6 and pdb 3rwh (v1.0)'	1				
6352	3tid	Y	'table ii, figure 6 and pdb 3tid'	1				
6353	3tie	Y	'table ii, figure 6 and pdb 3tie'	1				
6354	3rwi	Y	'table ii, figures 1, 3 and pdb 3rwi (v1.0)', 'table 2, figures 1, 3 and pdb 3rwi (v1.0)', 'table ii, figure 1, 3 and pdb 3rwi (v1.0)'	1				
6355	1eez	Y	'table ii, figures 2, 3 and pdb 1eez (molecule 1)', 'table ii, figures 2, 3 and pdb 1eez (molecule 2)', 'table 2, figures 2, 3 and pdb 1eez (molecule 1)', 'table 2, figures 2, 3 and pdb 1eez (molecule 2)', 'table ii, figure 2, 3 and pdb 1eez (molecule 1)', 'table ii, figure 2, 3 and pdb 1eez (molecule 2)'	2				
6356	4zus	Y	'table ii, figures 2, 3 and pdb 4zus', 'table 2, figures 2, 3 and pdb 4zus'	1				
6357	4zuv	Y	'table ii, figures 2, 3 and pdb 4zuv', 'table 2, figures 2, 3 and pdb 4zuv', 'table ii, figure 2, 3 and pdb 4zuv'	1				
6358	5gsx	Y	'table ii, figures 2, 3 and pdb 5gsx', 'table 2, figures 2, 3 and pdb 5gsx'	1				
6359	eey	N	'table ii, figures 2, 3 and pdb eey', 'table ii, figure 2, 3 and pdb eey'	1				
6360	5gr7	Y	'table ii, figures 2, 3, 5 and pdb 5gr7', 'table 2, figures 2, 3, 5 and pdb 5gr7', 'table 2, figure 2, 3, 5 and pdb 5gr7'	1				
6361	4zuu	Y	'table ii, figures 2, 3, 7 and pdb 4zuu', 'table ii, figure 2, 3, 7 and pdb 4zuu'	1				
6362	4zut	Y	'table ii, figures 2, 3, s2, s3 and pdb 4zut', 'table 2, figures 2, 3, s2, s3 and pdb 4zut', 'table ii, figure 2, 3, s2, s3 and pdb 4zut'	1				
6363	4is6	Y	'table ii, figures 3, 4 and pdb 4is6', 'table ii, figure 3, 4 and pdb 4is6'	1				
6364	3rwj	Y	'table ii, figures 3, 4, 5, 6, 7 and pdb 3rwj (v1.0)', 'table 2, figures 3, 4, 5, 6, 7 and pdb 3rwj (v1.0)', 'table ii, figure 3, 4, 5, 6, 7 and pdb 3rwj (v1.0)'	1				
6365	3rwc	Y	'table ii, figures 3, 5, 6, 7 and pdb 3rwc (v1.0)', 'table 2, figure 3, 5, 6, 7 and pdb 3rwc (v1.0)'	1				
6366	3rwd	Y	'table ii, figures 3, 6 and pdb 3rwd (v1.0)', 'table 2, figures 3, 6 and pdb 3rwd (v1.0)', 'table ii, figure 3, 6 and pdb 3rwd (v1.0)'	1				
6367	3e2h	Y	'table ii, figures 4, 5 6, 7 and pdb 3e2h', 'table ii, figures 4, 5 6, 7, s3 and pdb 3e2h'	2				
6368	3e3q	Y	'table ii, figures 4, 5 6, 7 and pdb 3e3q', 'table ii, figures 4, 5 6, 7, s3 and pdb 3e3q'	2				
6369	5eih	Y	'table ii, figures 4, 5 and pdb 5eih', 'table 2, figures 4, 5 and pdb 5eih', 'table ii, figure 4, 5 and pdb 5eih'	1				
6370	5eik	Y	'table ii, figures 4, 5 and pdb 5eik', 'table 2, figures 4, 5 and pdb 5eik', 'table ii, figure 4, 5 and pdb 5eik'	1				
6371	4zuw	Y	'table ii, figures 4, 5, s2, s3 and pdb 4zuw', 'table 2, figures 4, 5, s2, s3 and pdb 4zuw', 'table ii, figure 4, 5, s2, s3 and pdb 4zuw'	1				
6372	3rwg	Y	'table ii, figures 5, 6 and pdb 3rwg (v1.0)', 'table 2, figures 5, 6 and pdb 3rwg (v1.0)'	1				
6373	3rwf	Y	'table ii, figures 5, 6, 7 and pdb 3rwf (v1.0)', 'table 2, figures 5, 6, 7 and pdb 3rwf (v1.0)', 'table ii, figure 5, 6, 7 and pdb 3rwf (v1.0)'	1				
6374	3rwe	Y	'table ii, figures 5, 7 and pdb 3rwe (v1.0)', 'table ii, figure 5, 7 and pdb 3rwe (v1.0)'	1				
6375	2vxq	Y	'table ii, iii and iv, figure 3, 4 and 5, pdb 2vxq', 'table 2, 2i and iv, figure 3, 4 and 5, pdb 2vxq', 'table ii, 3 and iv, figure 3, 4 and 5, pdb 2vxq'	1				
6376	1eo8	Y	'table ii, iii, figure 1 and pdb 1eo8', 'table 2, 2i, figure 1 and pdb 1eo8', 'table 2, 3, figure 1 and pdb 1eo8'	1				
6377	3qdg	Y	'table ii, iii, figures 1, 2, 4, 5, supplemental figures 1, 2, 3, 4 and pdb 3qdg', 'table ii, supplemental figure 1 and pdb 3qdg', 'table 2, 2i, figures 1, 2, 4, 5, supplemental figures 1, 2, 3, 4 and pdb 3qdg', 'table 2, supplemental figure 1 and pdb 3qdg', 'table 2, 3, figure 1, 2, 4, 5, supplemental figure 1, 2, 3, 4 and pdb 3qdg'	2				
6378	3qdj	Y	'table ii, iii, figures 1, 2, 4, 5, supplemental figures 1, 2, 3, 4 and pdb 3qdj', 'table ii, supplemental figure 1 and pdb 3qdj', 'table ii, 3, figures 1, 2, 4, 5, supplemental figures 1, 2, 3, 4 and pdb 3qdj'	2				
6379	4o2f	Y	'table ii, iv, figures 2, 3, 4, 5 and pdb 4o2f', 'table 2, iv, figure 2, 3, 4, 5 and pdb 4o2f'	1				
6380	1m6o	Y	'table ii, s1 figures 4, 6, 7 and pdb 1m6o', 'table 2, s1 figures 4, 6, 7 and pdb 1m6o'	1				
6381	1n2r	Y	'table ii, s1, figures 4, 5, 7 and pdb 1n2r', 'table 2, s1, figure 4, 5, 7 and pdb 1n2r', 'table ii, s1, figure 4, 5, 7 and pdb 1n2r'	1				
6382	5e2v	Y	'table ii, supporting information figure 1 and pdb 5e2v'	1				
6383	3dxa	Y	'table ii, table s1, figure 4, 5, 6, 7 and pdb 3dxa', 'table s1 and pdb 3dxa', 'table 2, table s1, figure 4, 5, 6, 7 and pdb 3dxa'	2				
6384	1qfu	Y	'table iii and pdb 1qfu', 'table iii, figure 1 and 1qfu', 'table 3 and pdb 1qfu', 'table 3, figure 1 and 1qfu'	2				
6385	4qrp	Y	'table iii and pdb 4qrp', 'table iii, figures 3, 4, 5, supplementary table ii and pdb 4qrp', 'table 3 and pdb 4qrp', 'table 2i, figures 3, 4, 5, supplementary table 2 and pdb 4qrp', 'table 3, figure 3, 4, 5, supplementary table ii and pdb 4qrp'	2				
6386	4qrq	Y	'table iii, figure 3 and pdb 4qrq', 'table 3, figure 3 and pdb 4qrq'	1				
6387	2hjk	Y	'table iii, figure 6 and pdb 2hjk', 'table 3, figure 6 and pdb 2hjk'	1				
6388	2hjl	Y	'table iii, figure 6 and pdb 2hjl', 'table 3, figure 6 and pdb 2hjl'	1				
6389	3ab0	Y	'table iii, supplementary figure 5 and pdb 3ab0', 'tables i, iii, figure 6, supplementary figures 3, 4, 5 and pdb 3ab0', 'tables 1, 111, f1gure 6, supplementary f1gures 3, 4, 5 and pdb 3ab0', 'table 3, supplementary figure 5 and pdb 3ab0', 'table i, 3, figure 6, supplementary figure 3, 4, 5 and pdb 3ab0'	2				
6390	iiii	N	'table iiii', 'tables i, iiii and viii', 'table i, iiii and viii'	2				
6391	iil	N	'table iil'	1				
6392	im	N	'table im'	1				
6393	1bql	Y	'table iv and pdb 1bql', 'tables i, ii, iii, iv, figures 1, 2, 5, 6and pdb 1bql', 'table 1, 11, 111, 1v, f1gures 1, 2, 5, 6and pdb 1bql', 'table i, ii, 3, iv, figure 1, 2, 5, 6and pdb 1bql'	2				
6394	3ijh	Y	'table iv, figure 3, 4, 5 and pdb 3ijh'	1				
6395	3ijs	Y	'table iv, figure 3, 4, 5 and pdb 3ijs'	1				
6396	3ijy	Y	'table iv, figure 3, 4, 5 and pdb 3ijy'	1				
6397	3ikc	Y	'table iv, figure 3, 4, 5 and pdb 3ikc'	1				
6398	5wmn	Y	'table iv, figure 4 and pdb 5wmn'	1				
6399	5wmo	Y	'table iv, figure 4 and pdb 5wmo'	1				
6400	5wmp	Y	'table iv, figure 4 and pdb 5wmp'	1				
6401	5hvh	Y	'table s.1, figure 1, s.1 and pdb 5hvh'	1				
6402	s40	N	'table s1 and fgure s40', 'table s40'	2				
6403	fgures	N	'table s1 and fgures s32-s33', 'table s1 and fgures s34-s35', 'table s1 and fgures s37-s38'	3				
6404	s41	N	'table s1 and figure s41', 'table s41'	2				
6405	s42	N	'table s1 and figure s42', 'table s42'	2				
6406	s43	N	'table s1 and figure s43', 'table s43'	2				
6407	s46	N	'table s1 and figures s44-s46', 'table s46', 'table s1 and figure s44-s46'	2				
6408	s44	N	'table s1 and figures s44-s46', 'table s44', 'table s1 and figure s44-s46'	2				
6409	s47	N	'table s1 and figures s47-s48', 'table s47', 'table s1 and figure s47-s48'	2				
6410	s48	N	'table s1 and figures s47-s48', 'table s48', 'table s1 and figure s47-s48'	2				
6411	3dx6	Y	'table s1 and pdb 3dx6'	1				
6412	3dx7	Y	'table s1 and pdb 3dx7'	1				
6413	3dx8	Y	'table s1 and pdb 3dx8'	1				
6414	3mac	Y	'table s1 and pdb 3mac', 'tables 2, s1, figures 2, 3, 4, 5, 6, 7, 8, 9 and pdb 3mac', 'table 2, s1, figures 2, 3, 4, 5, 6, 7, 8, 9 and pdb 3mac', 'table 2, s1, figure 2, 3, 4, 5, 6, 7, 8, 9 and pdb 3mac'	2				
6415	4dw2	Y	'table s1 and pdb 4dw2', 'tables 1, s1, figures 1, s3, s4 and pdb 4dw2', 'table 1, s1, figure 1, s3, s4 and pdb 4dw2'	2				
6416	4ffy	Y	'table s1 and pdb 4ffy', 'tables 1, s1, figures 1, s1 and pdb 4ffy', 'tables 1, s1, figure 1, s1 and pdb 4ffy'	2				
6417	4ffz	Y	'table s1 and pdb 4ffz', 'tables 1, s1, figures 1, s1 and pdb 4ffz', 'table 1, s1, figure 1, s1 and pdb 4ffz'	2				
6418	4hem	Y	'table s1 and pdb 4hem', 'tables 2, s1, figures 6, s3 and pdb 4hem', 'table 2, s1, figure 6, s3 and pdb 4hem'	2				
6419	4hep	Y	'table s1 and pdb 4hep', 'tables 2, s1, figures 6, s3 and pdb 4hep', 'table 2, s1, figure 6, s3 and pdb 4hep'	2				
6420	4ios	Y	'table s1 and pdb 4ios', 'tables 2, s1, figures 6, s3 and pdb 4ios', 'table 2, s1, figure 6, s3 and pdb 4ios'	2				
6421	4p2q	Y	'table s1 and pdb 4p2q', 'table s1, figure 5 and pdb 4p2q'	2				
6422	6her	Y	'table s1 and pdb 6her and 6hhd', 'tables 1, s1, figures 1, s1, s3 and pdb 6her', 'table 1, s1, figure 1, s1, s3 and pdb 6her'	2				
6423	6hhd	Y	'table s1 and pdb 6her and 6hhd', 'tables 1, s1, figures 1, s1, s3 and pdb 6hhd', 'table 1, s1, figure 1, s1, s3 and pdb 6hhd'	2				
6424	6ss7	Y	'table s1 and pdb 6ss7'	1				
6425	6ss8	Y	'table s1 and pdb 6ss8'	1				
6426	6ss9	Y	'table s1 and pdb 6ss9'	1				
6427	6ssa	Y	'table s1 and pdb 6ssa'	1				
6428	6y1l	Y	'table s1 and pdb 6y1l'	1				
6429	3oay	Y	'table s1, figure 2 and pdb 3oay'	1				
6430	6jb2	Y	'table s1, figure 4 and pdb 6jb2'	1				
6431	6jb5	Y	'table s1, figure 4 and pdb 6jb5'	1				
6432	5d5m	Y	'table s1, figure 5 and pdb 5d5m'	1				
6433	5d7i	Y	'table s1, figure 5 and pdb 5d7i'	1				
6434	5d7j	Y	'table s1, figure 5 and pdb 5d7j'	1				
6435	3kpl	Y	'table s1, figure s5 and pdb 3kpl'	1				
6436	3kpm	Y	'table s1, figure s5 and pdb 3kpm'	1				
6437	3kpn	Y	'table s1, figure s5 and pdb 3kpn'	1				
6438	3kpo	Y	'table s1, figure s5 and pdb 3kpo'	1				
6439	3kpp	Y	'table s1, figure s5 and pdb 3kpp'	1				
6440	3kpq	Y	'table s1, figure s5 and pdb 3kpq'	1				
6441	4mwf	Y	'table s1, figures 2, s2, s3, s5 and pdb 4mwf', 'table s1, figure 2, s2, s3, s5 and pdb 4mwf'	1				
6442	3huj	Y	'table s1, figures 3, s4 and pdb 3huj', 'table s1, figure 3, s4 and pdb 3huj'	1				
6443	5d7l	Y	'table s1, figures 6, 7 and pdb 5d7l', 'tables s1, s2, figures 6, 7 and pdb 5d7l', 'table s1, figure 6, 7 and pdb 5d7l', 'table s1, s2, figure 6, 7 and pdb 5d7l'	2				
6444	5vqm	Y	'table s1, pdb 5vqm', 'tables 1, s1, figures 2, s2, pdb 5vqm', 'table 1, s1, figure 2, s2, pdb 5vqm'	2				
6445	3twc	Y	'table s2 and pdb 3twc', 'tables s1, s2, figure s1 and pdb 3twc', 'table s1, s2, figure s1 and pdb 3twc'	2				
6446	4msw	Y	'table s2 and pdb 4msw'	1				
6447	4xaw	Y	'table s2 and pdb 4xaw'	1				
6448	4xbe	Y	'table s2 and pdb 4xbe'	1				
6449	3rew	Y	'table s2, figure 2 and pdb 3rew'	1				
6450	5f93	Y	'table s2, figure s1 and pdb 5f93'	1				
6451	5f97	Y	'table s2, figure s1 and pdb 5f97'	1				
6452	5f9a	Y	'table s2, figure s1 and pdb 5f9a'	1				
6453	5f9d	Y	'table s2, figure s1 and pdb 5f9d'	1				
6454	fiigures	N	'table s2, fiigures 6, s1, pdb 6pzy'	1				
6455	6pzy	Y	'table s2, fiigures 6, s1, pdb 6pzy', 'table s2, pdb 6pzy'	2				
6456	3eob	Y	'table s2, pdb 3eoa and 3eob', 'tables s1, s2, figures 1, 2, 3 and pdb 3eob', 'table s1, s2, figure 1, 2, 3 and pdb 3eob'	2				
6457	3eoa	Y	'table s2, pdb 3eoa and 3eob', 'tables 1, s2, figures 1, 2, 3 and pdb 3eoa'	2				
6458	3kww	Y	'table s3 and pdb 3kww'	1				
6459	6nmv	Y	'table s3 and pdb 6nmv'	1				
6460	7raj	Y	'table s4, figure 7 , and pdb 7raj'	1				
6461	3au1	Y	'table s4, figure s4, and pdb 3au1'	1				
6462	7rcs	Y	'table s4, figure s5, and pdb 7rcs'	1				
6463	7rd3	Y	'table s4, figure s5, and pdb 7rd3'	1				
6464	7rd4	Y	'table s4, figure s5, and pdb 7rd4'	1				
6465	7rd9	Y	'table s4, figure s5, and pdb 7rd9'	1				
6466	7rda	Y	'table s4, figure s5, and pdb 7rda'	1				
6467	7lkb	Y	'table s4, figures 6 and s5, and pdb 7lkb', 'table s4, figure 6 and s5, and pdb 7lkb'	1				
6468	7lkg	Y	'table s4, figures 6 and s5, and pdb 7lkg', 'table s4, figure 6 and s5, and pdb 7lkg'	1				
6469	s45	N	'table s45'	1				
6470	6mqm	Y	'table s4b and pdb 6mqm'	1				
6471	6mqr	Y	'table s4b and pdb 6mqr'	1				
6472	6mqs	Y	'table s4b and pdb 6mqs'	1				
6473	6n16	Y	'table s4b and pdb 6n16'	1				
6474	4jpk	Y	'table s6 and pdb 4jpk'	1				
6475	4bel	Y	'table s7 and pdb 4bel'	1				
6476	4bfb	Y	'table s7 and pdb 4bfb'	1				
6477	siv	N	'table siv', 'table siv and figure 8', 'table siv and sv', 'tables 2 and siv and figure 8', 'tables 2, siv, and sv and figure 8', 'tables siv and sv and figure 8', 'table 2 and siv and figure 8', 'table 2, siv, and sv and figure 8', 'table siv and sv and figure 8'	6				
6478	sv	N	'table siv and sv', 'table sv', 'table sv and figure 8', 'table sv and figures 8 and 10', 'table sv and figures 8 and 9', 'table sv and figures 8, 9, and 10', 'tables 2 and sv', 'tables 2 and sv and figures 7 and 8', 'tables 2 and sv and figures 7, 8 and 9', 'tables 2 and sv and figures 7, 8, 9, and 10'	14				
6479	t1	N	'table t1'	1				
6480	t2	N	'table t2'	1				
6481	t3	N	'table t3'	1				
6482	t4	N	'table t4'	1				
6483	t5	N	'table t5', 'tables 1 and t5', 'table 1 and t5'	2				
6484	t6	N	'table t6'	1				
6485	t7	N	'table t7'	1				
6486	3spv	Y	'table v, figure 4 and pdb 3spv', 'table 5, figure 4 and pdb 3sp5'	1				
6487	5wmq	Y	'table v, figure 4 and pdb 5wmq'	1				
6488	5wmr	Y	'table v, figure 4 and pdb 5wmr'	1				
6489	3fqn	Y	'table1, s1, figures 1, 2 and pdb 3fqn'	1				
6490	3fqr	Y	'table1, s1, figures 1, 2 and pdb 3fqr', 'table 1, s1, figure 1, 2 and pdb 3fqr'	1				
6491	3fqt	Y	'table1, s1, figures 1, 2 and pdb 3fqt', 'table 1, s1, figure 1, 2 and pdb 3fqt'	1				
6492	3fqu	Y	'table1, s1, figures 1, 2 and pdb 3fqu', 'table 1, s1, figure 1, 2 and pdb 3fqu'	1				
6493	3fqw	Y	'table1, s1, figures 1, 2 and pdb 3fqw', 'table1, s1, figure 1, 2 and pdb 3fqw'	1				
6494	3fqx	Y	'table1, s1, figures 1, 2 and pdb 3fqx'	1				
6495	fig3b	N	'table2,fig3b'	1				
6496	table4	N	'table4 4 and 5', 'table4, table5, table6, table7', 'table4, table5, table6,table7'	3				
6497	table6	N	'table4, table5, table6, table7', 'table4, table5, table6,table7'	2				
6498	table5	N	'table4, table5, table6, table7', 'table4, table5, table6,table7'	2				
6499	table7	N	'table4, table5, table6, table7', 'table4, table5, table6,table7'	2				
6500	3ma9	Y	'tables 2, s1, figures 2, 3, 4, 5, 6, 7, 8, 9 and pdb 3ma9', 'tabls s1 and pdb 3ma9', 'table 2, s1, figure 2, 3, 4, 5, 6, 7, 8, 9 and pdb 3ma9'	2				
6501	1v7m	Y	'tables 1 and 2 and figures 1, 2, 3 and pdb 1v7m', 'text p. 1819 and pdb 1v7m', 'table 1 and 2 and figures 1, 2, 3 and pdb 1v7m'	2				
6502	1v7n	Y	'tables 1 and 2 and figures 1, 2, 3 and pdb 1v7n', 'tables 1 and 2 and figure 1, 2, 3 and pdb 1v7n', 'table 1 and 2 and figures 1, 2, 3 and pdb 1v7n'	1				
6503	3b3i	Y	'tables 1 and 2, figures 1, 2, 3, 4 and pdb 3b3i', 'table 1 and 2, figures 1, 2, 3, 4 and pdb 3b3i'	1				
6504	3b6s	Y	'tables 1 and 2, figures 1, 2, 3, 4 and pdb 3b6s', 'tables 1 and 2, figure 1, 2, 3, 4 and pdb 3b6s', 'table 1 and 2, figure 1, 2, 3, 4 and pdb 3b6s'	1				
6505	1tzg	Y	'tables 1 and 2, figures 2, 3, 4 and 5, pdb 1tzg', 'table 1 and 2, figure 2, 3, 4 and 5, pdb 1tzg'	1				
6506	through	N	'tables 1 through 4', 'table 1 through 4'	1				
6507	1iqd	Y	'tables 1, 2, figures 1, 2, 3, 4 and pbd 1iqd', 'table 1, 2, figures 1, 2, 3, 4 and pbd 1iqd'	1				
6508	1adq	Y	'tables 1, 2 and figures 1, 2, 3, 4, 5 and pdb 1adq', 'tables 1, 2 and figure 1, 2, 3, 4, 5 and pdb 1adq', 'table 1, 2 and figures 1, 2, 3, 4, 5 and pdb 1adq'	1				
6509	1f4x	Y	'tables 1, 2 and figures 2, 3, 4 and pdb 1f4x', 'table 1, 2 and figures 2, 3, 4 and pdb 1f4x'	1				
6510	2a83	Y	'tables 1, 2 and figures 2, 3, 4, and 5 and pdb 2a83', 'table 1, 2 and figure 2, 3, 4, and 5 and pdb 2a83', 'table 1, 2 and figures 2, 3, 4, and 5 and pdb 2a83'	1				
6511	1cic	Y	'tables 1, 2 and pdb 1cic', 'tables 1, 2, figure 1 and pdb 1cic', 'table 1, 2 and pdb 1cic', 'table 1, 2, figure 1 and pdb 1cic'	2				
6512	5gjt	Y	'tables 1, 2 and pdb 5gjt'	1				
6513	1mel	Y	'tables 1, 2, figures 1, 2, 4, 5 and pdb 1mel', 'text p. 809 and pdb 1mel', 'table 1, 2, figure 1, 2, 4, 5 and pdb 1mel'	2				
6514	3fn0	Y	'tables 1, 2, 3 and 5, figure 2, 3 and 4, pdb 3fn0', 'table 1, 2, 3 and 5, figure 2, 3 and 4, pdb 3fn0'	1				
6515	the	N	'tables 1, 2, 3, 4 and the figure', 'tables 1,2, 3, 4 and the figure', 'the table', 'table 1, 2, 3, 4 and the figure', 'table 1,2, 3, 4 and the figure'	3				
6516	2aep	Y	'tables 1, 2, 3, 4, 5, figures 1, 3, 4 and pdb 2aep', 'table 1, 2, 3, 4, 5, figure 1, 3, 4 and pdb 2aep'	1				
6517	2ypl	Y	'tables 1, 2, 3, 4, 5, s1, figures 1, 2, 3, 4 and pdb 2ypl', 'tables 1, s1, figures 1, 2, 3, 4 and pdb 2ypl'	2				
6518	1bog	Y	'tables 1, 2, 3, 4, figures 1, 2, 3 and pdb 1bog', 'tables 1, 2, 3, 4, figure 1, 2, 3 and pdb 1bog'	1				
6519	1wz1	Y	'tables 1, 2, 3, 4, figures 1, 2, 3, 4 and pdb 1wz1', 'table 1, 2, 3, 4, figure 1, 2, 3, 4 and pdb 1wz1'	1				
6520	2igf	Y	'tables 1, 2, 3, 4, figures 1, 2, 3, 4, 5, 6 and pdb 2igf', 'table 1, 2, 3, 4, figures 1, 2, 3, 4, 5, 6 and pdb 2igf'	1				
6521	1cfn	Y	'tables 1, 2, 3, 4, figures 2, 3 and pdb 1cfn', 'table 1, 2, 3, 4, figures 2, 3 and pdb 1cfn'	1				
6522	1cfs	Y	'tables 1, 2, 3, 4, figures 2, 3 and pdb 1cfs', 'table 1, 2, 3, 4, figure 2, 3 and pdb 1cfs', 'table 1, 2, 3, 4, figures 2, 3 and pdb 1cfs'	1				
6523	1cft	Y	'tables 1, 2, 3, 4, figures 2, 3 and pdb 1cft', 'table 1, 2, 3, 4, figures 2, 3 and pdb 1cft'	1				
6524	4uao	Y	'tables 1, 2, 3, 4, figures 2, 3, 4 and pdb 4uao', 'table 1, 2, 3, 4, figure 2, 3, 4 and pdb 4uao'	1				
6525	1q72	Y	'tables 1, 2, 3, 4, figures 2, 3, 4, 6, 7, pdb 1q72', 'table 1, 2, 3, 4, figure 2, 3, 4, 6, 7, pdb 1q72'	1				
6526	1dqj	Y	'tables 1, 2, 3, 4, figures 2, 3, 5 and pdb 1dqj', 'table 1, 2, 3, 4, figure 2, 3, 5 and pdb 1dqj', 'table 1, 2, 3, 4, figures 2, 3, 5 and pdb 1dqj'	1				
6527	3bvn	Y	'tables 1, 2, 3, 4, figures 2, 3, 5, 6 and pdb 3bvn', 'table 1, 2, 3, 4, figures 2, 3, 5, 6 and pdb 3bvn'	1				
6528	1f58	Y	'tables 1, 2, 3, 4, figures 2, 4, 5 and pdb 1f58', 'table 1, 2, 3, 4, figure 2, 4, 5 and pdb 1f58', 'table 1, 2, 3, 4, figures 2, 4, 5 and pdb 1f58'	1				
6529	1ahw	Y	'tables 1, 2, 3, 5, figures 2, 4, 5, 6, 7 and pdb 1ahw', 'table 1, 2, 3, 5, figure 2, 4, 5, 6, 7 and pdb 1ahw'	1				
6530	2aeq	Y	'tables 1, 2, 3, figure 1 and pdb 2aeq', 'table 1, 2, 3, figure 1 and pdb 2aeq'	1				
6531	4gag	Y	'tables 1, 2, 3, figure 1 and pdb 4gag', 'table 1, 2, 3, figure 1 and pdb 4gag'	1				
6532	3qg6	Y	'tables 1, 2, 3, figure 3, 4, 5 and pdb 3qg6'	1				
6533	1qkz	Y	'tables 1, 2, 3, figure 6 and pdb 1qkz', 'table 1, 2, 3, figure 6 and pdb 1qkz'	1				
6534	4dgi	Y	'tables 1, 2, 3, figures 1, 2, 4, 5, s5 and pdb 4dgi', 'table 1, 2, 3, figure 1, 2, 4, 5, s5 and pdb 4dgi'	1				
